label,n,a,b,radius,batch,counter_first,counter_last_exclusive,samples,primal_pivotal,matching_pivotal,primal_h4,matching_h4,h4_plus,h4_minus
n325_second,325,18,1,8,63,15000063000,15000064000,1000,23,18,-6,0,-6,-6
n425_first,425,16,13,2,63,15000063000,15000064000,1000,17,20,0,1,1,-1
n425_first,425,16,13,4,63,15000063000,15000064000,1000,17,20,0,5,5,-5
n425_first,425,16,13,7,63,15000063000,15000064000,1000,17,20,2,4,6,-2
n425_first,425,16,13,8,63,15000063000,15000064000,1000,17,20,-2,-6,-8,4
n425_second,425,19,8,2,63,15000063000,15000064000,1000,17,20,-2,-9,-11,7
n425_second,425,19,8,4,63,15000063000,15000064000,1000,17,20,-1,7,6,-8
n425_second,425,19,8,7,63,15000063000,15000064000,1000,17,20,0,5,5,-5
n425_second,425,19,8,8,63,15000063000,15000064000,1000,17,20,2,-4,-2,6
n325_first,325,17,6,2,64,15000064000,15000065000,1000,22,27,0,-5,-5,5
n325_first,325,17,6,4,64,15000064000,15000065000,1000,22,27,5,5,10,0
n325_first,325,17,6,7,64,15000064000,15000065000,1000,22,27,4,5,9,-1
n325_first,325,17,6,8,64,15000064000,15000065000,1000,22,27,-2,-2,-4,0
n325_second,325,18,1,2,64,15000064000,15000065000,1000,31,28,-3,2,-1,-5
n325_second,325,18,1,4,64,15000064000,15000065000,1000,31,28,1,9,10,-8
n325_second,325,18,1,7,64,15000064000,15000065000,1000,31,28,3,5,8,-2
n325_second,325,18,1,8,64,15000064000,15000065000,1000,31,28,3,-5,-2,8
n425_first,425,16,13,2,64,15000064000,15000065000,1000,17,17,-3,-2,-5,-1
n425_first,425,16,13,4,64,15000064000,15000065000,1000,17,17,4,5,9,-1
n425_first,425,16,13,7,64,15000064000,15000065000,1000,17,17,3,4,7,-1
n425_first,425,16,13,8,64,15000064000,15000065000,1000,17,17,1,1,2,0
n425_second,425,19,8,2,64,15000064000,15000065000,1000,24,23,-4,-1,-5,-3
n425_second,425,19,8,4,64,15000064000,15000065000,1000,24,23,5,-1,4,6
n425_second,425,19,8,7,64,15000064000,15000065000,1000,24,23,2,1,3,1
n425_second,425,19,8,8,64,15000064000,15000065000,1000,24,23,-7,-7,-14,0
n325_first,325,17,6,2,65,15000065000,15000066000,1000,23,19,2,-3,-1,5
n325_first,325,17,6,4,65,15000065000,15000066000,1000,23,19,5,1,6,4
n325_first,325,17,6,7,65,15000065000,15000066000,1000,23,19,8,0,8,8
n325_first,325,17,6,8,65,15000065000,15000066000,1000,23,19,1,-8,-7,9
n325_second,325,18,1,2,65,15000065000,15000066000,1000,18,31,-2,-6,-8,4
n325_second,325,18,1,4,65,15000065000,15000066000,1000,18,31,5,7,12,-2
n325_second,325,18,1,7,65,15000065000,15000066000,1000,18,31,3,0,3,3
n325_second,325,18,1,8,65,15000065000,15000066000,1000,18,31,-3,-4,-7,1
n425_first,425,16,13,2,65,15000065000,15000066000,1000,19,16,0,0,0,0
n425_first,425,16,13,4,65,15000065000,15000066000,1000,19,16,4,6,10,-2
n425_first,425,16,13,7,65,15000065000,15000066000,1000,19,16,1,0,1,1
n425_first,425,16,13,8,65,15000065000,15000066000,1000,19,16,-8,-3,-11,-5
n425_second,425,19,8,2,65,15000065000,15000066000,1000,25,19,4,-6,-2,10
n425_second,425,19,8,4,65,15000065000,15000066000,1000,25,19,2,1,3,1
n425_second,425,19,8,7,65,15000065000,15000066000,1000,25,19,7,3,10,4
n425_second,425,19,8,8,65,15000065000,15000066000,1000,25,19,-5,0,-5,-5
n325_first,325,17,6,2,66,15000066000,15000067000,1000,27,20,-3,-6,-9,3
n325_first,325,17,6,4,66,15000066000,15000067000,1000,27,20,8,4,12,4
n325_first,325,17,6,7,66,15000066000,15000067000,1000,27,20,6,0,6,6
n325_first,325,17,6,8,66,15000066000,15000067000,1000,27,20,-1,-1,-2,0
n325_second,325,18,1,2,66,15000066000,15000067000,1000,25,19,-2,-1,-3,-1
n325_second,325,18,1,4,66,15000066000,15000067000,1000,25,19,11,3,14,8
n325_second,325,18,1,7,66,15000066000,15000067000,1000,25,19,2,1,3,1
n325_second,325,18,1,8,66,15000066000,15000067000,1000,25,19,0,-4,-4,4
n425_first,425,16,13,2,66,15000066000,15000067000,1000,26,18,-3,-1,-4,-2
n425_first,425,16,13,4,66,15000066000,15000067000,1000,26,18,5,4,9,1
n425_first,425,16,13,7,66,15000066000,15000067000,1000,26,18,3,4,7,-1
n425_first,425,16,13,8,66,15000066000,15000067000,1000,26,18,-3,0,-3,-3
n425_second,425,19,8,2,66,15000066000,15000067000,1000,19,20,-3,-1,-4,-2
n425_second,425,19,8,4,66,15000066000,15000067000,1000,19,20,5,3,8,2
n425_second,425,19,8,7,66,15000066000,15000067000,1000,19,20,8,6,14,2
n425_second,425,19,8,8,66,15000066000,15000067000,1000,19,20,0,-1,-1,1
n325_first,325,17,6,2,67,15000067000,15000068000,1000,25,25,-5,-5,-10,0
n325_first,325,17,6,4,67,15000067000,15000068000,1000,25,25,9,0,9,9
n325_first,325,17,6,7,67,15000067000,15000068000,1000,25,25,0,1,1,-1
n325_first,325,17,6,8,67,15000067000,15000068000,1000,25,25,0,-4,-4,4
n325_second,325,18,1,2,67,15000067000,15000068000,1000,31,17,0,0,0,0
n325_second,325,18,1,4,67,15000067000,15000068000,1000,31,17,4,8,12,-4
n325_second,325,18,1,7,67,15000067000,15000068000,1000,31,17,4,-2,2,6
n325_second,325,18,1,8,67,15000067000,15000068000,1000,31,17,1,-3,-2,4
n425_first,425,16,13,2,67,15000067000,15000068000,1000,26,17,-6,-3,-9,-3
n425_first,425,16,13,4,67,15000067000,15000068000,1000,26,17,6,4,10,2
n425_first,425,16,13,7,67,15000067000,15000068000,1000,26,17,1,5,6,-4
n425_first,425,16,13,8,67,15000067000,15000068000,1000,26,17,-4,-3,-7,-1
n425_second,425,19,8,2,67,15000067000,15000068000,1000,22,32,-2,-1,-3,-1
n425_second,425,19,8,4,67,15000067000,15000068000,1000,22,32,8,9,17,-1
n425_second,425,19,8,7,67,15000067000,15000068000,1000,22,32,0,3,3,-3
n425_second,425,19,8,8,67,15000067000,15000068000,1000,22,32,-7,-10,-17,3
n325_first,325,17,6,2,68,15000068000,15000069000,1000,18,20,-1,-3,-4,2
n325_first,325,17,6,4,68,15000068000,15000069000,1000,18,20,3,4,7,-1
n325_first,325,17,6,7,68,15000068000,15000069000,1000,18,20,-2,4,2,-6
n325_first,325,17,6,8,68,15000068000,15000069000,1000,18,20,-6,-7,-13,1
n325_second,325,18,1,2,68,15000068000,15000069000,1000,16,20,-4,-4,-8,0
n325_second,325,18,1,4,68,15000068000,15000069000,1000,16,20,3,2,5,1
n325_second,325,18,1,7,68,15000068000,15000069000,1000,16,20,1,5,6,-4
n325_second,325,18,1,8,68,15000068000,15000069000,1000,16,20,-5,4,-1,-9
n425_first,425,16,13,2,68,15000068000,15000069000,1000,26,17,-7,-3,-10,-4
n425_first,425,16,13,4,68,15000068000,15000069000,1000,26,17,-1,1,0,-2
n425_first,425,16,13,7,68,15000068000,15000069000,1000,26,17,1,4,5,-3
n425_first,425,16,13,8,68,15000068000,15000069000,1000,26,17,-4,3,-1,-7
n425_second,425,19,8,2,68,15000068000,15000069000,1000,15,25,-4,-4,-8,0
n425_second,425,19,8,4,68,15000068000,15000069000,1000,15,25,-2,2,0,-4
n425_second,425,19,8,7,68,15000068000,15000069000,1000,15,25,2,-1,1,3
n425_second,425,19,8,8,68,15000068000,15000069000,1000,15,25,-4,-2,-6,-2
n325_first,325,17,6,2,69,15000069000,15000070000,1000,21,21,-3,-7,-10,4
n325_first,325,17,6,4,69,15000069000,15000070000,1000,21,21,4,3,7,1
n325_first,325,17,6,7,69,15000069000,15000070000,1000,21,21,2,4,6,-2
n325_first,325,17,6,8,69,15000069000,15000070000,1000,21,21,1,0,1,1
n325_second,325,18,1,2,69,15000069000,15000070000,1000,24,20,-7,-4,-11,-3
n325_second,325,18,1,4,69,15000069000,15000070000,1000,24,20,4,6,10,-2
n325_second,325,18,1,7,69,15000069000,15000070000,1000,24,20,4,3,7,1
n325_second,325,18,1,8,69,15000069000,15000070000,1000,24,20,-4,3,-1,-7
n425_first,425,16,13,2,69,15000069000,15000070000,1000,21,13,-5,1,-4,-6
n425_first,425,16,13,4,69,15000069000,15000070000,1000,21,13,7,-2,5,9
n425_first,425,16,13,7,69,15000069000,15000070000,1000,21,13,-6,3,-3,-9
n425_first,425,16,13,8,69,15000069000,15000070000,1000,21,13,-5,0,-5,-5
n425_second,425,19,8,2,69,15000069000,15000070000,1000,23,30,-4,-6,-10,2
n425_second,425,19,8,4,69,15000069000,15000070000,1000,23,30,5,7,12,-2
n425_second,425,19,8,7,69,15000069000,15000070000,1000,23,30,1,-2,-1,3
n425_second,425,19,8,8,69,15000069000,15000070000,1000,23,30,-9,-8,-17,-1
n325_first,325,17,6,2,70,15000070000,15000071000,1000,19,28,-1,-5,-6,4
n325_first,325,17,6,4,70,15000070000,15000071000,1000,19,28,5,15,20,-10
n325_first,325,17,6,7,70,15000070000,15000071000,1000,19,28,3,1,4,2
n325_first,325,17,6,8,70,15000070000,15000071000,1000,19,28,-6,-7,-13,1
n325_second,325,18,1,2,70,15000070000,15000071000,1000,30,25,-2,-4,-6,2
n325_second,325,18,1,4,70,15000070000,15000071000,1000,30,25,7,5,12,2
n325_second,325,18,1,7,70,15000070000,15000071000,1000,30,25,3,4,7,-1
n325_second,325,18,1,8,70,15000070000,15000071000,1000,30,25,2,0,2,2
n425_first,425,16,13,2,70,15000070000,15000071000,1000,18,13,-3,-3,-6,0
n425_first,425,16,13,4,70,15000070000,15000071000,1000,18,13,5,2,7,3
n425_first,425,16,13,7,70,15000070000,15000071000,1000,18,13,3,-2,1,5
n425_first,425,16,13,8,70,15000070000,15000071000,1000,18,13,-3,-2,-5,-1
n425_second,425,19,8,2,70,15000070000,15000071000,1000,25,19,-3,-1,-4,-2
n425_second,425,19,8,4,70,15000070000,15000071000,1000,25,19,9,5,14,4
n425_second,425,19,8,7,70,15000070000,15000071000,1000,25,19,-1,0,-1,-1
n425_second,425,19,8,8,70,15000070000,15000071000,1000,25,19,1,-2,-1,3
n325_first,325,17,6,2,71,15000071000,15000072000,1000,20,22,-1,-3,-4,2
n325_first,325,17,6,4,71,15000071000,15000072000,1000,20,22,3,3,6,0
n325_first,325,17,6,7,71,15000071000,15000072000,1000,20,22,0,0,0,0
n325_first,325,17,6,8,71,15000071000,15000072000,1000,20,22,-2,-1,-3,-1
n325_second,325,18,1,2,71,15000071000,15000072000,1000,13,17,-2,-1,-3,-1
n325_second,325,18,1,4,71,15000071000,15000072000,1000,13,17,5,-1,4,6
n325_second,325,18,1,7,71,15000071000,15000072000,1000,13,17,2,1,3,1
n325_second,325,18,1,8,71,15000071000,15000072000,1000,13,17,-3,-5,-8,2
n425_first,425,16,13,2,71,15000071000,15000072000,1000,19,21,-2,-1,-3,-1
n425_first,425,16,13,4,71,15000071000,15000072000,1000,19,21,5,1,6,4
n425_first,425,16,13,7,71,15000071000,15000072000,1000,19,21,0,5,5,-5
n425_first,425,16,13,8,71,15000071000,15000072000,1000,19,21,-5,-3,-8,-2
n425_second,425,19,8,2,71,15000071000,15000072000,1000,24,17,-8,-2,-10,-6
n425_second,425,19,8,4,71,15000071000,15000072000,1000,24,17,5,7,12,-2
n425_second,425,19,8,7,71,15000071000,15000072000,1000,24,17,3,-4,-1,7
n425_second,425,19,8,8,71,15000071000,15000072000,1000,24,17,0,-8,-8,8
n325_first,325,17,6,2,72,15000072000,15000073000,1000,27,21,-4,-1,-5,-3
n325_first,325,17,6,4,72,15000072000,15000073000,1000,27,21,1,4,5,-3
n325_first,325,17,6,7,72,15000072000,15000073000,1000,27,21,1,-3,-2,4
n325_first,325,17,6,8,72,15000072000,15000073000,1000,27,21,-1,-5,-6,4
n325_second,325,18,1,2,72,15000072000,15000073000,1000,23,22,-3,2,-1,-5
n325_second,325,18,1,4,72,15000072000,15000073000,1000,23,22,7,2,9,5
n325_second,325,18,1,7,72,15000072000,15000073000,1000,23,22,8,3,11,5
n325_second,325,18,1,8,72,15000072000,15000073000,1000,23,22,5,-3,2,8
n425_first,425,16,13,2,72,15000072000,15000073000,1000,20,19,1,-3,-2,4
n425_first,425,16,13,4,72,15000072000,15000073000,1000,20,19,6,7,13,-1
n425_first,425,16,13,7,72,15000072000,15000073000,1000,20,19,3,0,3,3
n425_first,425,16,13,8,72,15000072000,15000073000,1000,20,19,0,3,3,-3
n425_second,425,19,8,2,72,15000072000,15000073000,1000,23,16,-6,-2,-8,-4
n425_second,425,19,8,4,72,15000072000,15000073000,1000,23,16,-1,6,5,-7
n425_second,425,19,8,7,72,15000072000,15000073000,1000,23,16,5,1,6,4
n425_second,425,19,8,8,72,15000072000,15000073000,1000,23,16,0,0,0,0
n325_first,325,17,6,2,73,15000073000,15000074000,1000,16,26,-6,-6,-12,0
n325_first,325,17,6,4,73,15000073000,15000074000,1000,16,26,7,6,13,1
n325_first,325,17,6,7,73,15000073000,15000074000,1000,16,26,-3,-2,-5,-1
n325_first,325,17,6,8,73,15000073000,15000074000,1000,16,26,-2,-2,-4,0
n325_second,325,18,1,2,73,15000073000,15000074000,1000,25,25,-5,-1,-6,-4
n325_second,325,18,1,4,73,15000073000,15000074000,1000,25,25,-3,4,1,-7
n325_second,325,18,1,7,73,15000073000,15000074000,1000,25,25,6,2,8,4
n325_second,325,18,1,8,73,15000073000,15000074000,1000,25,25,-5,1,-4,-6
n425_first,425,16,13,2,73,15000073000,15000074000,1000,22,22,-4,-5,-9,1
n425_first,425,16,13,4,73,15000073000,15000074000,1000,22,22,8,-3,5,11
n425_first,425,16,13,7,73,15000073000,15000074000,1000,22,22,3,3,6,0
n425_first,425,16,13,8,73,15000073000,15000074000,1000,22,22,0,-2,-2,2
n425_second,425,19,8,2,73,15000073000,15000074000,1000,19,17,-1,-2,-3,1
n425_second,425,19,8,4,73,15000073000,15000074000,1000,19,17,-1,5,4,-6
n425_second,425,19,8,7,73,15000073000,15000074000,1000,19,17,3,2,5,1
n425_second,425,19,8,8,73,15000073000,15000074000,1000,19,17,3,-1,2,4
n325_first,325,17,6,2,74,15000074000,15000075000,1000,16,33,-3,-3,-6,0
n325_first,325,17,6,4,74,15000074000,15000075000,1000,16,33,6,0,6,6
n325_first,325,17,6,7,74,15000074000,15000075000,1000,16,33,5,10,15,-5
n325_first,325,17,6,8,74,15000074000,15000075000,1000,16,33,3,-1,2,4
n325_second,325,18,1,2,74,15000074000,15000075000,1000,22,23,-8,-5,-13,-3
n325_second,325,18,1,4,74,15000074000,15000075000,1000,22,23,9,-1,8,10
n325_second,325,18,1,7,74,15000074000,15000075000,1000,22,23,1,0,1,1
n325_second,325,18,1,8,74,15000074000,15000075000,1000,22,23,-3,-2,-5,-1
n425_first,425,16,13,2,74,15000074000,15000075000,1000,15,23,-3,0,-3,-3
n425_first,425,16,13,4,74,15000074000,15000075000,1000,15,23,0,5,5,-5
n425_first,425,16,13,7,74,15000074000,15000075000,1000,15,23,-1,2,1,-3
n425_first,425,16,13,8,74,15000074000,15000075000,1000,15,23,0,0,0,0
n425_second,425,19,8,2,74,15000074000,15000075000,1000,17,26,-1,-3,-4,2
n425_second,425,19,8,4,74,15000074000,15000075000,1000,17,26,6,7,13,-1
n425_second,425,19,8,7,74,15000074000,15000075000,1000,17,26,5,2,7,3
n425_second,425,19,8,8,74,15000074000,15000075000,1000,17,26,0,-4,-4,4
n325_first,325,17,6,2,75,15000075000,15000076000,1000,20,22,-1,-6,-7,5
n325_first,325,17,6,4,75,15000075000,15000076000,1000,20,22,6,9,15,-3
n325_first,325,17,6,7,75,15000075000,15000076000,1000,20,22,2,3,5,-1
n325_first,325,17,6,8,75,15000075000,15000076000,1000,20,22,0,-3,-3,3
n325_second,325,18,1,2,75,15000075000,15000076000,1000,14,22,0,-3,-3,3
n325_second,325,18,1,4,75,15000075000,15000076000,1000,14,22,1,3,4,-2
n325_second,325,18,1,7,75,15000075000,15000076000,1000,14,22,2,-4,-2,6
n325_second,325,18,1,8,75,15000075000,15000076000,1000,14,22,0,-4,-4,4
n425_first,425,16,13,2,75,15000075000,15000076000,1000,27,18,-5,-5,-10,0
n425_first,425,16,13,4,75,15000075000,15000076000,1000,27,18,6,1,7,5
n425_first,425,16,13,7,75,15000075000,15000076000,1000,27,18,4,0,4,4
n425_first,425,16,13,8,75,15000075000,15000076000,1000,27,18,-7,1,-6,-8
n425_second,425,19,8,2,75,15000075000,15000076000,1000,24,20,-3,-6,-9,3
n425_second,425,19,8,4,75,15000075000,15000076000,1000,24,20,5,4,9,1
n425_second,425,19,8,7,75,15000075000,15000076000,1000,24,20,-5,3,-2,-8
n425_second,425,19,8,8,75,15000075000,15000076000,1000,24,20,-7,-1,-8,-6
n325_first,325,17,6,2,76,15000076000,15000077000,1000,19,26,-2,-4,-6,2
n325_first,325,17,6,4,76,15000076000,15000077000,1000,19,26,3,4,7,-1
n325_first,325,17,6,7,76,15000076000,15000077000,1000,19,26,6,3,9,3
n325_first,325,17,6,8,76,15000076000,15000077000,1000,19,26,-1,-3,-4,2
n325_second,325,18,1,2,76,15000076000,15000077000,1000,24,24,-2,-3,-5,1
n325_second,325,18,1,4,76,15000076000,15000077000,1000,24,24,5,2,7,3
n325_second,325,18,1,7,76,15000076000,15000077000,1000,24,24,5,5,10,0
n325_second,325,18,1,8,76,15000076000,15000077000,1000,24,24,-1,-2,-3,1
n425_first,425,16,13,2,76,15000076000,15000077000,1000,21,15,1,-1,0,2
n425_first,425,16,13,4,76,15000076000,15000077000,1000,21,15,5,2,7,3
n425_first,425,16,13,7,76,15000076000,15000077000,1000,21,15,1,2,3,-1
n425_first,425,16,13,8,76,15000076000,15000077000,1000,21,15,3,-2,1,5
n425_second,425,19,8,2,76,15000076000,15000077000,1000,15,16,0,-5,-5,5
n425_second,425,19,8,4,76,15000076000,15000077000,1000,15,16,7,3,10,4
n425_second,425,19,8,7,76,15000076000,15000077000,1000,15,16,5,0,5,5
n425_second,425,19,8,8,76,15000076000,15000077000,1000,15,16,5,-4,1,9
n325_first,325,17,6,2,77,15000077000,15000078000,1000,28,29,-6,-2,-8,-4
n325_first,325,17,6,4,77,15000077000,15000078000,1000,28,29,5,5,10,0
n325_first,325,17,6,7,77,15000077000,15000078000,1000,28,29,6,6,12,0
n325_first,325,17,6,8,77,15000077000,15000078000,1000,28,29,-4,-3,-7,-1
n325_second,325,18,1,2,77,15000077000,15000078000,1000,34,32,-2,6,4,-8
n325_second,325,18,1,4,77,15000077000,15000078000,1000,34,32,2,6,8,-4
n325_second,325,18,1,7,77,15000077000,15000078000,1000,34,32,1,5,6,-4
n325_second,325,18,1,8,77,15000077000,15000078000,1000,34,32,-9,-9,-18,0
n425_first,425,16,13,2,77,15000077000,15000078000,1000,18,20,-1,-2,-3,1
n425_first,425,16,13,4,77,15000077000,15000078000,1000,18,20,4,8,12,-4
n425_first,425,16,13,7,77,15000077000,15000078000,1000,18,20,-1,-2,-3,1
n425_first,425,16,13,8,77,15000077000,15000078000,1000,18,20,-1,-7,-8,6
n425_second,425,19,8,2,77,15000077000,15000078000,1000,22,21,-3,-5,-8,2
n425_second,425,19,8,4,77,15000077000,15000078000,1000,22,21,-1,4,3,-5
n425_second,425,19,8,7,77,15000077000,15000078000,1000,22,21,-2,1,-1,-3
n425_second,425,19,8,8,77,15000077000,15000078000,1000,22,21,2,-4,-2,6
n325_first,325,17,6,2,78,15000078000,15000079000,1000,22,30,0,1,1,-1
n325_first,325,17,6,4,78,15000078000,15000079000,1000,22,30,6,3,9,3
n325_first,325,17,6,7,78,15000078000,15000079000,1000,22,30,-3,-2,-5,-1
n325_first,325,17,6,8,78,15000078000,15000079000,1000,22,30,-5,-5,-10,0
n325_second,325,18,1,2,78,15000078000,15000079000,1000,26,23,-4,1,-3,-5
n325_second,325,18,1,4,78,15000078000,15000079000,1000,26,23,4,6,10,-2
n325_second,325,18,1,7,78,15000078000,15000079000,1000,26,23,8,-4,4,12
n325_second,325,18,1,8,78,15000078000,15000079000,1000,26,23,-10,-1,-11,-9
n425_first,425,16,13,2,78,15000078000,15000079000,1000,22,27,-3,-8,-11,5
n425_first,425,16,13,4,78,15000078000,15000079000,1000,22,27,2,8,10,-6
n425_first,425,16,13,7,78,15000078000,15000079000,1000,22,27,0,2,2,-2
n425_first,425,16,13,8,78,15000078000,15000079000,1000,22,27,-3,-2,-5,-1
n425_second,425,19,8,2,78,15000078000,15000079000,1000,13,20,-2,-5,-7,3
n425_second,425,19,8,4,78,15000078000,15000079000,1000,13,20,1,4,5,-3
n425_second,425,19,8,7,78,15000078000,15000079000,1000,13,20,7,7,14,0
n425_second,425,19,8,8,78,15000078000,15000079000,1000,13,20,0,-2,-2,2
n325_first,325,17,6,2,79,15000079000,15000080000,1000,17,37,0,-5,-5,5
n325_first,325,17,6,4,79,15000079000,15000080000,1000,17,37,-3,10,7,-13
n325_first,325,17,6,7,79,15000079000,15000080000,1000,17,37,4,4,8,0
n325_first,325,17,6,8,79,15000079000,15000080000,1000,17,37,-1,-1,-2,0
n325_second,325,18,1,2,79,15000079000,15000080000,1000,32,20,-5,-1,-6,-4
n325_second,325,18,1,4,79,15000079000,15000080000,1000,32,20,5,4,9,1
n325_second,325,18,1,7,79,15000079000,15000080000,1000,32,20,5,1,6,4
n325_second,325,18,1,8,79,15000079000,15000080000,1000,32,20,4,3,7,1
n425_first,425,16,13,2,79,15000079000,15000080000,1000,26,22,-4,-3,-7,-1
n425_first,425,16,13,4,79,15000079000,15000080000,1000,26,22,4,3,7,1
n425_first,425,16,13,7,79,15000079000,15000080000,1000,26,22,2,5,7,-3
n425_first,425,16,13,8,79,15000079000,15000080000,1000,26,22,-4,-3,-7,-1
n425_second,425,19,8,2,79,15000079000,15000080000,1000,25,21,-3,-6,-9,3
n425_second,425,19,8,4,79,15000079000,15000080000,1000,25,21,-1,4,3,-5
n425_second,425,19,8,7,79,15000079000,15000080000,1000,25,21,2,4,6,-2
n425_second,425,19,8,8,79,15000079000,15000080000,1000,25,21,1,0,1,1
n325_first,325,17,6,2,80,15000080000,15000081000,1000,21,16,-2,1,-1,-3
n325_first,325,17,6,4,80,15000080000,15000081000,1000,21,16,2,7,9,-5
n325_first,325,17,6,7,80,15000080000,15000081000,1000,21,16,4,5,9,-1
n325_first,325,17,6,8,80,15000080000,15000081000,1000,21,16,-6,-1,-7,-5
n325_second,325,18,1,2,80,15000080000,15000081000,1000,16,20,-5,-5,-10,0
n325_second,325,18,1,4,80,15000080000,15000081000,1000,16,20,4,3,7,1
n325_second,325,18,1,7,80,15000080000,15000081000,1000,16,20,0,0,0,0
n325_second,325,18,1,8,80,15000080000,15000081000,1000,16,20,-2,-5,-7,3
n425_first,425,16,13,2,80,15000080000,15000081000,1000,17,11,-5,-1,-6,-4
n425_first,425,16,13,4,80,15000080000,15000081000,1000,17,11,3,5,8,-2
n425_first,425,16,13,7,80,15000080000,15000081000,1000,17,11,2,1,3,1
n425_first,425,16,13,8,80,15000080000,15000081000,1000,17,11,0,1,1,-1
n425_second,425,19,8,2,80,15000080000,15000081000,1000,16,20,-4,-1,-5,-3
n425_second,425,19,8,4,80,15000080000,15000081000,1000,16,20,3,1,4,2
n425_second,425,19,8,7,80,15000080000,15000081000,1000,16,20,7,0,7,7
n425_second,425,19,8,8,80,15000080000,15000081000,1000,16,20,5,-3,2,8
n325_first,325,17,6,2,81,15000081000,15000082000,1000,25,20,-5,-5,-10,0
n325_first,325,17,6,4,81,15000081000,15000082000,1000,25,20,3,6,9,-3
n325_first,325,17,6,7,81,15000081000,15000082000,1000,25,20,3,3,6,0
n325_first,325,17,6,8,81,15000081000,15000082000,1000,25,20,0,-3,-3,3
n325_second,325,18,1,2,81,15000081000,15000082000,1000,21,27,-1,-6,-7,5
n325_second,325,18,1,4,81,15000081000,15000082000,1000,21,27,3,7,10,-4
n325_second,325,18,1,7,81,15000081000,15000082000,1000,21,27,1,-6,-5,7
n325_second,325,18,1,8,81,15000081000,15000082000,1000,21,27,-1,-11,-12,10
n425_first,425,16,13,2,81,15000081000,15000082000,1000,18,18,1,-2,-1,3
n425_first,425,16,13,4,81,15000081000,15000082000,1000,18,18,4,0,4,4
n425_first,425,16,13,7,81,15000081000,15000082000,1000,18,18,-1,6,5,-7
n425_first,425,16,13,8,81,15000081000,15000082000,1000,18,18,-3,-3,-6,0
n425_second,425,19,8,2,81,15000081000,15000082000,1000,14,18,-1,-5,-6,4
n425_second,425,19,8,4,81,15000081000,15000082000,1000,14,18,-3,2,-1,-5
n425_second,425,19,8,7,81,15000081000,15000082000,1000,14,18,-2,7,5,-9
n425_second,425,19,8,8,81,15000081000,15000082000,1000,14,18,-2,4,2,-6
n325_first,325,17,6,2,82,15000082000,15000083000,1000,24,19,-4,-5,-9,1
n325_first,325,17,6,4,82,15000082000,15000083000,1000,24,19,3,5,8,-2
n325_first,325,17,6,7,82,15000082000,15000083000,1000,24,19,2,-2,0,4
n325_first,325,17,6,8,82,15000082000,15000083000,1000,24,19,-2,-1,-3,-1
n325_second,325,18,1,2,82,15000082000,15000083000,1000,19,20,-1,-2,-3,1
n325_second,325,18,1,4,82,15000082000,15000083000,1000,19,20,5,4,9,1
n325_second,325,18,1,7,82,15000082000,15000083000,1000,19,20,1,1,2,0
