joint_sector,geometry,tau,alpha,source_component,k_minus,count,sum_q0,sum_q1,sum_e0,sum_e1,sum_a0,sum_a1,sum_q0a0,sum_q1a1,sum_e0a0,sum_e1a1
6766f4bd6b6c447f9c1f,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,4,-4,0,4,0,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,12,-12,0,12,0,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,7,-7,0,7,0,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,9,3,0,3,0,3,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,10,32,0,32,0,32,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,155,0,155,0,155,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,427,0,427,0,427,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,689,0,689,0,689,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,611,0,611,0,611,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,280,0,280,0,280,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,64,0,64,0,64,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,6,0,6,0,6,0,0,0,0,0,0
67886700376d964573f7,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,7,1,-1,0,1,0,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,8,12,-12,0,12,0,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,64,-64,0,64,0,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,205,-205,0,205,0,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,418,-418,0,418,0,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,543,-543,0,543,0,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,438,-438,0,438,0,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,194,-194,0,194,0,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,30,-30,0,30,0,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,1,-1,0,1,0,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,10,5,0,5,0,5,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,41,0,41,0,41,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,132,0,132,0,132,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,225,0,225,0,225,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,218,0,218,0,218,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,106,0,106,0,106,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,16,0,16,0,16,0,0,0,0,0,0
679fff20bdc160883c25,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
67b7185ddc1ed790edcd,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,1,-1,0,1,0,0,0,0,0,0,0
67b7185ddc1ed790edcd,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,6,-6,0,6,0,0,0,0,0,0,0
67b7185ddc1ed790edcd,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,12,-12,0,12,0,0,0,0,0,0,0
67b7185ddc1ed790edcd,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,8,-8,0,8,0,0,0,0,0,0,0
67b7185ddc1ed790edcd,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,1,-1,0,1,0,0,0,0,0,0,0
67b7185ddc1ed790edcd,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
67b7185ddc1ed790edcd,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,2,0,2,0,2,0,0,0,0,0,0
67b7185ddc1ed790edcd,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,9,0,9,0,9,0,0,0,0,0,0
67b7185ddc1ed790edcd,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,13,0,13,0,13,0,0,0,0,0,0
67b7185ddc1ed790edcd,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,7,0,7,0,7,0,0,0,0,0,0
67b7185ddc1ed790edcd,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,1,0,1,0,1,0,0,0,0,0,0
67b7185ddc1ed790edcd,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,2,-2,0,2,0,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,21,-21,0,21,0,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,94,-94,0,94,0,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,231,-231,0,231,0,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,333,-333,0,333,0,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,267,-267,0,267,0,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,106,-106,0,106,0,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,17,-17,0,17,0,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,17,1,-1,0,1,0,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,8,0,8,0,8,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,71,0,71,0,71,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,275,0,275,0,275,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,572,0,572,0,572,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,630,0,630,0,630,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,363,0,363,0,363,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,108,0,108,0,108,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,18,16,0,16,0,16,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,19,1,0,1,0,1,0,0,0,0,0,0
67ba7229d692fe1cc750,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,8,5,-5,0,5,0,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,48,-48,0,48,0,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,206,-206,0,206,0,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,506,-506,0,506,0,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,756,-756,0,756,0,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,672,-672,0,672,0,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,338,-338,0,338,0,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,89,-89,0,89,0,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,10,-10,0,10,0,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,7,0,7,0,7,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,49,0,49,0,49,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,138,0,138,0,138,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,181,0,181,0,181,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,118,0,118,0,118,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,38,0,38,0,38,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,5,0,5,0,5,0,0,0,0,0,0
67c4e19e43249980a146,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6807e65c3ecbab34f96a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,1,-1,0,1,0,0,0,0,0,0,0
6807e65c3ecbab34f96a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,5,-5,0,5,0,0,0,0,0,0,0
6807e65c3ecbab34f96a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,6,-6,0,6,0,0,0,0,0,0,0
6807e65c3ecbab34f96a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,2,-2,0,2,0,0,0,0,0,0,0
6807e65c3ecbab34f96a,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,10,2,-2,0,2,0,0,0,0,0,0,0
6807e65c3ecbab34f96a,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,11,12,-12,0,12,0,0,0,0,0,0,0
6807e65c3ecbab34f96a,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,12,17,-17,0,17,0,0,0,0,0,0,0
6807e65c3ecbab34f96a,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,13,8,-8,0,8,0,0,0,0,0,0,0
6807e65c3ecbab34f96a,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,14,1,-1,0,1,0,0,0,0,0,0,0
6807e65c3ecbab34f96a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6807e65c3ecbab34f96a,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
682f3e78bdce7a74511b,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,3,-3,0,3,0,0,0,0,0,0,0
682f3e78bdce7a74511b,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,20,-20,0,20,0,0,0,0,0,0,0
682f3e78bdce7a74511b,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,55,-55,0,55,0,0,0,0,0,0,0
682f3e78bdce7a74511b,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,73,-73,0,73,0,0,0,0,0,0,0
682f3e78bdce7a74511b,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,44,-44,0,44,0,0,0,0,0,0,0
682f3e78bdce7a74511b,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,11,-11,0,11,0,0,0,0,0,0,0
682f3e78bdce7a74511b,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,1,-1,0,1,0,0,0,0,0,0,0
682f3e78bdce7a74511b,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
682f3e78bdce7a74511b,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
682f3e78bdce7a74511b,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
68302e70ed75698311d6,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,1,-1,0,1,0,0,0,0,0,0,0
68302e70ed75698311d6,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,8,-8,0,8,0,0,0,0,0,0,0
68302e70ed75698311d6,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,28,-28,0,28,0,0,0,0,0,0,0
68302e70ed75698311d6,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,49,-49,0,49,0,0,0,0,0,0,0
68302e70ed75698311d6,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,42,-42,0,42,0,0,0,0,0,0,0
68302e70ed75698311d6,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,15,-15,0,15,0,0,0,0,0,0,0
68302e70ed75698311d6,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,1,-1,0,1,0,0,0,0,0,0,0
68302e70ed75698311d6,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
68302e70ed75698311d6,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,1,0,1,0,1,0,0,0,0,0,0
68302e70ed75698311d6,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,2,0,2,0,2,0,0,0,0,0,0
68302e70ed75698311d6,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,1,0,1,0,1,0,0,0,0,0,0
68302e70ed75698311d6,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
68ca4a48d01471c10aa3,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,1,-1,0,1,0,0,0,0,0,0,0
68ca4a48d01471c10aa3,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,6,-6,0,6,0,0,0,0,0,0,0
68ca4a48d01471c10aa3,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,13,-13,0,13,0,0,0,0,0,0,0
68ca4a48d01471c10aa3,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,9,-9,0,9,0,0,0,0,0,0,0
68ca4a48d01471c10aa3,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,1,-1,0,1,0,0,0,0,0,0,0
68ca4a48d01471c10aa3,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
68ca4a48d01471c10aa3,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,1,0,1,0,1,0,0,0,0,0,0
68ca4a48d01471c10aa3,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,3,-3,0,3,0,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,15,-15,0,15,0,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,26,-26,0,26,0,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,16,-16,0,16,0,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,2,-2,0,2,0,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,10,2,0,2,0,2,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,25,0,25,0,25,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,121,0,121,0,121,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,301,0,301,0,301,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,406,0,406,0,406,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,288,0,288,0,288,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,101,0,101,0,101,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,17,0,17,0,17,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,18,1,0,1,0,1,0,0,0,0,0,0
68daf47d8493da882503,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,1,-1,0,1,0,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,16,-16,0,16,0,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,96,-96,0,96,0,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,299,-299,0,299,0,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,510,-510,0,510,0,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,456,-456,0,456,0,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,211,-211,0,211,0,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,47,-47,0,47,0,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,17,4,-4,0,4,0,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,1,0,1,0,1,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,16,0,16,0,16,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,83,0,83,0,83,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,173,0,173,0,173,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,157,0,157,0,157,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,69,0,69,0,69,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,14,0,14,0,14,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,18,1,0,1,0,1,0,0,0,0,0,0
6912e8bb290710023872,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6973cca85b96772f95f6,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,1,-1,0,1,0,0,0,0,0,0,0
6973cca85b96772f95f6,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,6,-6,0,6,0,0,0,0,0,0,0
6973cca85b96772f95f6,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,7,-7,0,7,0,0,0,0,0,0,0
6973cca85b96772f95f6,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,2,-2,0,2,0,0,0,0,0,0,0
6973cca85b96772f95f6,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6973cca85b96772f95f6,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6973cca85b96772f95f6,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6976f4d8313a19ac15e3,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,4,-4,0,4,0,0,0,0,0,0,0
6976f4d8313a19ac15e3,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,21,-21,0,21,0,0,0,0,0,0,0
6976f4d8313a19ac15e3,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,41,-41,0,41,0,0,0,0,0,0,0
6976f4d8313a19ac15e3,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,37,-37,0,37,0,0,0,0,0,0,0
6976f4d8313a19ac15e3,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,14,-14,0,14,0,0,0,0,0,0,0
6976f4d8313a19ac15e3,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,2,-2,0,2,0,0,0,0,0,0,0
6976f4d8313a19ac15e3,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6976f4d8313a19ac15e3,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6976f4d8313a19ac15e3,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
69ccb06641cb9cce570e,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,1,-1,0,1,0,0,0,0,0,0,0
69ccb06641cb9cce570e,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,3,-3,0,3,0,0,0,0,0,0,0
69ccb06641cb9cce570e,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,3,-3,0,3,0,0,0,0,0,0,0
69ccb06641cb9cce570e,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,1,-1,0,1,0,0,0,0,0,0,0
69ccb06641cb9cce570e,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
69ccb06641cb9cce570e,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
69ccb06641cb9cce570e,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6a0259e9a6e538eff28f,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,2,-2,0,2,0,0,0,0,0,0,0
6a0259e9a6e538eff28f,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,8,-8,0,8,0,0,0,0,0,0,0
6a0259e9a6e538eff28f,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,7,-7,0,7,0,0,0,0,0,0,0
6a0259e9a6e538eff28f,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,1,-1,0,1,0,0,0,0,0,0,0
6a0259e9a6e538eff28f,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6a0259e9a6e538eff28f,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6a0259e9a6e538eff28f,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6a0855a2d6fce94a8dde,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,2,-2,0,2,0,0,0,0,0,0,0
6a0855a2d6fce94a8dde,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,22,-22,0,22,0,0,0,0,0,0,0
6a0855a2d6fce94a8dde,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,109,-109,0,109,0,0,0,0,0,0,0
6a0855a2d6fce94a8dde,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,309,-309,0,309,0,0,0,0,0,0,0
6a0855a2d6fce94a8dde,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,531,-531,0,531,0,0,0,0,0,0,0
6a0855a2d6fce94a8dde,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,538,-538,0,538,0,0,0,0,0,0,0
6a0855a2d6fce94a8dde,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,288,-288,0,288,0,0,0,0,0,0,0
6a0855a2d6fce94a8dde,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,71,-71,0,71,0,0,0,0,0,0,0
6a0855a2d6fce94a8dde,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,17,6,-6,0,6,0,0,0,0,0,0,0
6a0855a2d6fce94a8dde,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
6a0855a2d6fce94a8dde,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,3,0,3,0,3,0,0,0,0,0,0
6a0855a2d6fce94a8dde,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,36,0,36,0,36,0,0,0,0,0,0
6a0855a2d6fce94a8dde,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,162,0,162,0,162,0,0,0,0,0,0
